@relation 'Clean_Dataset-weka.filters.unsupervised.instance.Resample-S1-Z5.0-weka.filters.unsupervised.attribute.Remove-R1,3-weka.filters.unsupervised.attribute.SwapValues-C5-F1-S6-weka.filters.unsupervised.attribute.SwapValues-C5-F2-S3-weka.filters.unsupervised.attribute.SwapValues-C3-F1-S6-weka.filters.unsupervised.attribute.SwapValues-C3-F5-S6-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C7-L1-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.attribute.Remove-R10-11-weka.filters.unsupervised.attribute.NominalToBinary-R1,2,6-weka.filters.unsupervised.attribute.OrdinalToNumeric-R13-15-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R1-2,4-9,11-13,16-20,22'

@attribute airline=Vistara numeric
@attribute source_city=Kolkata numeric
@attribute stops numeric
@attribute arrival_time numeric
@attribute destination_city=Delhi numeric
@attribute days_left numeric
@attribute price numeric

@data
0,0,0.5,1,1,0.208333,0.268456
0,0,0,0.6,0,0.479167,0.099108
0,1,0.5,0.6,0,0.75,0.478142
1,0,0.5,0.8,0,0.958333,0.488558
1,0,0.5,0.4,0,0.125,0.54849
1,0,0,1,0,0.75,0.15487
1,0,0.5,0.8,1,0.104167,0.525919
0,0,0.5,1,0,0.4375,0.47246
1,0,0.5,1,0,0.625,0.286175
1,0,0.5,0.4,0,0.5,0.388709
1,0,0.5,0.4,1,0.125,0.269002
1,0,0.5,0.2,0,0.854167,0.614601
0,0,0.5,0.8,0,0.104167,0.309751
1,0,0.5,0.8,0,0.666667,0.353525
1,0,0.5,0.4,0,0.125,0.254788
1,0,0.5,0.8,0,0.208333,0.388709
0,0,0.5,0.4,0,0.645833,0.416698
1,0,0.5,0.8,0,0.604167,0.31513
0,0,0.5,1,0,0.854167,0.435305
1,0,0.5,0.4,0,0.8125,0.388728
0,0,0.5,0.8,0,0.229167,0.416698
1,0,0.5,1,0,0.229167,0.536228
1,0,0.5,0.8,1,0.145833,0.404553
1,0,0.5,0.8,0,0.083333,0.353525
0,0,0.5,0.8,0,0.4375,0.252846
1,0,0.5,0.8,0,0.333333,0.558096
1,0,0,0.8,0,0.458333,0.084777
1,0,1,0.8,0,0.541667,0.688765
1,0,0.5,1,0,0.458333,0.528682
0,0,0.5,0.8,0,0.375,0.320079
1,0,0.5,0.6,0,0.6875,0.465168
1,0,0.5,0.2,0,0.6875,0.387537
0,0,0.5,0.4,0,0.0625,0.567282
0,0,0.5,0.4,0,0.9375,0.47246
1,1,0.5,1,0,0.375,0.486889
1,0,0.5,1,0,0.104167,0.487465
1,1,0.5,0.8,0,0.770833,0.576547
1,0,0.5,0.6,0,0.729167,0.452145
1,0,0.5,0.8,0,0.541667,0.536345
1,0,0.5,1,0,0.270833,0.436398
1,1,0.5,0.4,0,0.3125,0.393297
1,0,0.5,0.8,0,0.5,0.472158
1,0,0.5,1,0,0.729167,0.487465
0,0,0.5,0.6,0,0.354167,0.359207
1,0,0.5,1,0,0.0625,0.670568
1,0,0.5,0.4,1,0.5625,0.384365
1,0,0.5,1,1,0.5625,0.389275
1,1,0.5,0,1,0.916667,0.527784
1,0,0.5,1,0,0.458333,0.448992
0,0,0,1,0,0.395833,0.099108
1,0,0.5,0.8,0,0.166667,0.388709
1,0,0.5,1,1,0.104167,0.440098
0,0,0.5,0.8,0,0.875,0.434192
1,0,0.5,1,0,0.083333,0.323682
0,0,0.5,1,0,0.541667,0.266718
1,0,0.5,0.8,0,0.270833,0.558096
1,0,0.5,0.6,0,0.604167,0.435285
1,0,0,0.4,0,0.958333,0.241248
1,0,0.5,0.4,0,0.041667,0.48398
0,0,0.5,0,0,0.604167,0.429369
1,0,0.5,0.6,0,0.291667,0.384482
1,0,0,0.8,0,0.541667,0.155964
1,0,0.5,0.2,0,0.354167,0.313802
1,1,0.5,0.4,1,0,0.597761
0,0,0.5,0.8,1,0.875,0.343685
1,1,0,0.6,0,0.270833,0.195072
1,0,0.5,1,0,0.1875,0.285852
1,0,0.5,0.6,0,0.895833,0.486879
1,1,0.5,1,0,0.395833,0.607933
1,1,0.5,0.8,0,0.291667,0.429379
1,0,0.5,1,0,0.708333,0.405256
0,0,0.5,0.4,0,0.354167,0.38043
1,0,0.5,0.2,0,0.75,0.343802
1,0,0,0.6,1,0.625,0.154168
0,1,0.5,1,0,0.354167,0.373616
0,1,0.5,0.4,0,0.229167,0.373616
1,0,0.5,0.6,1,0.916667,0.285735
0,0,0.5,0.6,0,0.8125,0.541549
0,0,0.5,0.8,0,0.208333,0.423463
0,0,0.5,0.4,0,0.645833,0.328924
1,0,0,0.6,0,0.958333,0.056563
1,0,0.5,1,0,0.645833,0.474013
0,0,0.5,1,1,0.75,0.271853
0,0,0,0.4,1,0.291667,0.11834
1,0,0.5,0.8,0,0.875,0.387635
1,1,0.5,1,0,0.208333,0.373616
0,0,0.5,0.4,0,0.458333,0.47246
1,0,0,1,1,0.5,0.219263
1,0,0.5,1,0,0.8125,0.415956
1,0,0.5,1,0,0.645833,0.448992
1,0,0.5,1,0,0.583333,0.487465
1,0,0.5,0.6,1,0.208333,0.401742
1,0,0,0.4,0,0.8125,0.117695
1,0,0.5,1,0,0.145833,0.388728
1,0,0.5,0.8,0,0.416667,0.451823
1,1,0.5,1,1,0.625,0.710272
1,1,0.5,1,1,0.125,0.711473
1,0,0.5,0.6,0,0.8125,0.50656
1,0,0.5,0.8,0,0.375,0.509333
0,1,0.5,0.4,0,0.604167,0.39111
0,0,0.5,1,0,0.125,0.415956
0,0,0.5,0.8,0,0.4375,0.367193
0,0,0.5,0.6,0,0.791667,0.318468
1,0,0.5,0.2,0,0.333333,0.253676
1,0,0.5,0.8,0,0.229167,0.489955
0,0,0.5,0.4,0,0.104167,0.38043
0,0,0,0.4,1,0.895833,0.154168
0,0,0.5,1,0,0.541667,0.384101
1,0,0.5,1,0,0.958333,0.613507
0,0,0.5,0.8,1,0.75,0.297958
0,0,0,0.4,0,0.4375,0.155964
1,0,0.5,0.8,0,0.9375,0.435285
0,1,0.5,0.8,0,0.229167,0.39111
1,0,0.5,0.4,0,0.791667,0.31513
1,0,0.5,0.6,0,0.229167,0.385194
0,0,0.5,1,0,0.583333,0.402298
0,0,0.5,0.8,0,0.020833,0.520423
1,0,0.5,1,0,0.416667,0.508747
1,0,0.5,0.8,0,0.395833,0.588057
1,1,0.5,0.2,0,0.1875,0.493889
1,0,0.5,0.4,0,0.083333,0.417605
0,0,0.5,1,0,0.333333,0.381875
0,1,0.5,0.6,0,0.125,0.429379
1,1,0,1,0,0.708333,0.195072
0,0,0.5,1,0,0.875,0.368286
0,1,0.5,1,0,0.583333,0.373616
0,0,0.5,1,1,0.5625,0.323965
1,0,0,0.8,0,0.458333,0.175645
0,0,0.5,0.8,0,0.729167,0.415956
1,0,0.5,1,0,0.375,0.529775
1,1,0.5,1,0,0.854167,0.363229
1,0,0.5,0.6,0,0.791667,0.472158
0,0,0.5,1,0,0.1875,0.402298
1,0,0.5,0.8,0,0.8125,0.406554
1,0,0.5,1,0,0.916667,0.465168
1,1,0.5,1,0,0.666667,0.662056
1,0,0.5,0.6,1,0.166667,0.448289
1,0,0,1,1,0.791667,0.119433
0,0,0.5,0.4,0,0.770833,0.473554
0,0,0.5,0.8,1,0.166667,0.297958
0,0,0.5,0.6,0,0.145833,0.471133
1,0,0.5,0.4,0,0.6875,0.474462
1,0,0.5,0.4,0,0.875,0.31513
1,0,0.5,1,0,0.875,0.367193
0,0,0.5,0.8,0,0.354167,0.386542
1,0,0.5,1,0,0.083333,0.659127
1,0,0.5,1,0,0.854167,0.31513
0,0,0.5,0.4,0,0.75,0.416698
1,0,0.5,0.4,0,0.375,0.536228
0,0,0.5,1,0,0.625,0.415956
1,0,0.5,0,1,0.895833,0.448289
0,0,0.5,0.8,0,1,0.366607
0,1,0.5,0.4,1,0.479167,0.311518
0,0,0.5,0.8,0,0.770833,0.297333
1,0,0,0.6,1,0.5,0.119433
0,0,0.5,0.4,0,0.104167,0.473554
1,0,0.5,0.6,0,0.291667,0.285852
1,0,0.5,0.4,0,0.729167,0.522571
1,0,0.5,1,0,0.020833,0.547719
1,0,0.5,1,0,0.145833,0.561933
1,1,0.5,0.4,0,0.708333,0.515756
0,0,0.5,1,0,0.833333,0.381299
0,0,0.5,1,0,0.416667,0.47246
1,1,0.5,0.6,0,0.083333,0.660084
1,1,0.5,1,0,1,0.363229
1,0,0.5,0.8,0,0.791667,0.509333
1,0,0.5,0.8,0,0.520833,0.322481
0,0,0.5,0.4,0,0.125,0.387635
1,0,0.5,0.6,1,0.541667,0.41823
1,1,0.5,0.8,0,0.6875,0.576547
0,0,0.5,0.6,0,0.395833,0.198635
1,0,0.5,0.4,0,0.770833,0.669153
1,0,0.5,0.4,1,0.854167,0.34554
1,0,0,0.6,0,0.291667,0.21938
0,0,0.5,1,0,0.791667,0.266718
1,0,0.5,1,0,0.5625,0.406554
1,0,0.5,0.8,1,0.875,0.448289
1,0,0.5,1,0,0.833333,0.487465
1,0,0.5,0.2,0,0.208333,0.254788
0,0,0.5,0.8,0,0.5,0.297333
1,0,0.5,0,1,0.729167,0.297958
1,0,0.5,0.8,0,0.645833,0.45029
1,0,0.5,1,0,0.270833,0.313802
0,0,0.5,0.6,0,0.041667,0.245309
0,1,0.5,1,1,0.916667,0.407511
1,0,0.5,0.8,0,0.416667,0.330017
1,0,0.5,0.4,0,0.166667,0.472158
1,0,0.5,1,0,0.166667,0.285852
0,1,0.5,0.8,0,0.854167,0.393297
1,0,0.5,1,0,0.3125,0.253676
1,0,0.5,0.8,0,1,0.510426
1,0,0.5,0.6,1,0.4375,0.401742
0,0,0.5,0.6,1,0.791667,0.173419
1,0,0.5,1,1,0.1875,0.41823
1,0,0,0.4,0,0.229167,0.085518
1,0,0,1,0,0.270833,0.155964
0,0,0.5,1,0,0.125,0.473554
1,0,0.5,0.4,0,0.833333,0.31513
1,1,0.5,0.8,1,0.333333,0.693979
0,0,0.5,0.6,0,0.729167,0.368286
1,1,0.5,1,0,0.333333,0.493889
1,0,0.5,0.6,0,0.083333,0.53697
1,0,0.5,1,0,0.6875,0.586378
1,0,0.5,0.8,1,0.166667,0.448289
1,0,0.5,0.8,0,0.458333,0.45029
1,1,0.5,1,0,0.1875,0.392204
1,0,0.5,1,0,0.8125,0.508747
1,0,0.5,1,0,0.604167,0.253676
0,0,0,0.6,0,0.708333,0.15487
1,0,0.5,1,0,0.1875,0.31513
1,0,0.5,0.4,0,0.3125,0.397475
0,0,0.5,0,0,0.5625,0.317727
1,0,0.5,0.4,0,0.145833,0.471133
0,1,0.5,0.6,0,0.833333,0.429379
1,1,1,0.2,0,0.9375,0.493889
1,0,0,0.8,0,0.833333,0.21938
1,0,0.5,0.8,1,0.520833,0.389275
0,0,0,0.2,0,0.3125,0
1,0,0.5,0.2,0,0.125,0.409405
1,0,0.5,0.6,0,0.6875,0.482301
1,0,0.5,0.8,0,0.625,0.286175
0,0,0.5,0.4,0,1,0.415956
1,0,0.5,1,0,0.958333,0.471133
1,0,0.5,1,0,0.645833,0.528682
1,0,0.5,0.4,0,0.770833,0.558838
0,0,0,1,1,0.541667,0.098991
1,0,0.5,0.6,0,0.333333,0.486879
0,0,0.5,1,0,0.270833,0.459154
0,0,0.5,0.2,1,0.5625,0.229611
1,0,0.5,1,1,0.833333,0.572964
1,0,0.5,1,0,0.895833,0.558096
0,0,0.5,1,0,0.520833,0.366607
0,0,0.5,0.8,0,0.395833,0.330779
1,0,0.5,0.8,0,0.541667,0.388709
1,0,0.5,1,0,0.583333,0.45029
1,0,0.5,0.2,0,0.3125,0.253676
1,0,0.5,0.8,0,0.729167,0.415956
1,0,0.5,1,0,0.875,0.500586
1,0,0,1,1,0.854167,0.204258
0,0,0.5,0.6,1,0.9375,0.284095
1,0,0.5,0.6,0,0.1875,0.53697
1,0,0.5,0.8,0,0.8125,0.558096
1,1,0.5,1,0,0.166667,0.515756
1,1,0.5,1,0,0.4375,0.662056
1,0,0.5,1,0,0.833333,0.367193
0,0,0.5,1,0,0.9375,0.328924
1,0,0,0.8,0,0.375,0.155964
1,0,0.5,0.4,0,0.958333,0.536228
1,0,0.5,0.4,0,0.645833,0.522571
0,0,0,0.4,1,0.166667,0.154168
1,0,0.5,0.8,0,0.395833,0.488558
1,0,0,0.8,0,0.666667,0.203634
1,0,0.5,0.4,0,0.645833,0.488558
0,0,0.5,0.8,1,0.625,0.173429
0,0,0.5,0.6,0,0.333333,0.387635
1,1,0.5,0.8,0,0.645833,0.392204
1,0,0.5,1,0,1,0.558096
1,0,0.5,0.4,0,0.6875,0.417605
1,0,0.5,1,0,0.125,0.435285
1,1,0.5,0.8,0,0.458333,0.450153
1,1,0.5,0.4,0,0.479167,0.478142
1,0,0.5,1,0,0.8125,0.37387
1,1,0.5,0.4,0,0.0625,0.508103
0,1,0,0.4,1,0.354167,0.161177
0,0,0.5,1,0,0.083333,0.402298
1,0,0.5,0.4,0,0.916667,0.31513
0,1,0.5,0.4,0,0.708333,0.39111
1,0,0.5,1,0,0.666667,0.253676
1,0,0.5,1,0,0.229167,0.475555
1,0,0.5,0.4,0,0.166667,0.418767
0,0,0.5,0.8,0,0.708333,0.330779
1,0,0.5,0.6,1,0.125,0.384365
1,0,0.5,0.8,0,0.3125,0.31513
0,0,0.5,0,0,0.854167,0.317727
0,0,0.5,0.8,0,0.666667,0.416698
0,0,0.5,0.6,0,0.5,0.416698
1,0,0.5,0.4,1,0.770833,0.297958
1,0,0.5,0.8,0,0.541667,0.436398
1,0,0.5,1,0,0.520833,0.558096
0,0,0.5,0,0,0.229167,0.317727
1,0,0.5,0.6,1,0.1875,0.448289
0,1,0.5,1,1,0.416667,0.407511
0,1,0,1,1,0.416667,0.161177
1,0,0.5,1,0,0.916667,0.406554
1,1,0.5,0.4,0,0.25,0.429379
0,0,0.5,0.6,1,0.333333,0.229943
1,0,0.5,1,1,0.541667,0.389275
1,0,0.5,1,0,0.895833,0.558838
1,1,0.5,1,0,0.583333,0.606508
0,1,0.5,1,0,0.083333,0.373616
1,0,0.5,0.8,0,0.229167,0.423463
0,1,0.5,0.6,1,0.770833,0.289474
1,0,0.5,0.8,1,0.3125,0.41823
0,1,0.5,1,0,0.770833,0.478142
1,0,0.5,0.6,0,0.208333,0.283734
1,0,0.5,0.4,0,0.875,0.31513
1,0,0.5,0.4,0,0.041667,0.692231
1,0,0.5,0.8,1,0.5,0.374495
1,0,0.5,0.2,0,0.0625,0.313802
1,0,0.5,1,1,0.104167,0.411143
1,0,0.5,0.8,0,0.458333,0.436398
0,0,0.5,0.4,0,0.791667,0.367193
1,0,0.5,0.4,0,0.958333,0.487465
1,0,0,1,0,0.770833,0.203634
0,0,0.5,0.6,0,0.229167,0.423463
1,0,0.5,0.6,1,1,0.41823
1,0,0.5,1,0,0.666667,0.451823
1,0,0.5,0.8,0,0.25,0.525529
1,0,0.5,0.8,0,0.520833,0.614601
1,0,0.5,1,0,0.25,0.474013
0,1,0.5,1,0,0.958333,0.429379
1,0,0.5,0.4,0,0.666667,0.488558
0,0,0.5,0.8,0,0.979167,0.348097
0,0,0.5,0.2,1,0.270833,0.229611
0,0,0.5,1,0,0.958333,0.387635
0,0,0.5,0.8,0,0.604167,0.254242
1,0,0.5,0.8,0,0.791667,0.566189
0,0,0.5,0.4,0,0.791667,0.435305
0,0,0,0.8,0,0.291667,0.116602
1,0,0.5,0.8,0,0.291667,0.313802
1,1,0.5,0.4,0,0.604167,0.836724
1,0,0.5,0.8,0,0.083333,0.418767
1,0,0,0.4,0,0.6875,0.084777
0,0,0.5,0,0,0.041667,0.460677
0,0,0.5,0.6,0,0.479167,0.415956
1,0,0.5,0.4,0,0.4375,0.359754
1,0,0.5,0.2,0,0.291667,0.254788
0,0,0.5,0.8,1,0.625,0.343685
0,0,0,1,1,0.395833,0.098991
1,1,0.5,1,0,0.875,0.690698
1,1,0.5,0.4,0,0.333333,0.550745
1,1,1,1,0,0.083333,0.768329
1,0,0,0.8,0,0.395833,0.116153
0,0,0.5,0.4,1,0.479167,0.268456
1,0,0.5,0.8,0,0.041667,0.463411
0,0,0.5,0.6,1,0.645833,0.312523
1,0,0.5,0.8,1,0.625,0.41823
1,0,0.5,1,0,0.166667,0.558096
1,0,0.5,0.4,0,0.020833,0.737851
1,0,0.5,0,1,0.125,0.448289
1,0,0.5,0.8,1,0.729167,0.374495
1,0,0.5,0.4,0,0.583333,0.614737
0,0,0.5,1,0,0.3125,0.473554
0,0,0.5,0.8,0,0.270833,0.328924
0,1,0.5,0.6,0,0.3125,0.429379
0,1,0.5,0.8,1,0.520833,0.300154
1,0,0.5,0,1,0.8125,0.269002
0,0,0.5,1,0,0.6875,0.430111
1,0,0.5,0.4,0,0.729167,0.385194
1,0,0.5,0.4,0,0.145833,0.444472
1,1,0.5,1,0,0.729167,0.392204
0,0,0.5,0.6,0,0.333333,0.366607
1,0,0.5,0.8,0,0.583333,0.388728
0,0,0,1,0,0.041667,0.132886
1,0,0.5,1,1,0.020833,0.447664
1,0,0,1,0,0.1875,0.085518
1,0,0.5,0.4,0,0.604167,0.586378
0,1,0.5,0.4,0,0.145833,0.276949
1,0,0.5,0.2,0,0.708333,0.253676
0,1,0.5,0.6,0,0.0625,0.429379
1,0,0.5,0.4,0,0.875,0.313802
1,0,0.5,0.8,0,0.770833,0.630699
1,0,0.5,1,0,0.6875,0.536228
1,1,0.5,0.8,0,0.166667,0.490609
0,0,0,0,0,0.666667,0.203634
1,0,0.5,0.4,1,0.1875,0.269002
0,0,0.5,1,0,0.666667,0.189996
0,0,0.5,1,0,0.958333,0.471133
1,1,0.5,0.4,0,0.104167,0.515756
0,0,0.5,1,0,0.666667,0.415956
1,0,0.5,0.2,0,0.333333,0.283734
0,0,0.5,0.4,0,0.020833,0.439337
1,0,0.5,1,0,0.9375,0.388728
1,0,0.5,1,0,0.25,0.415956
1,0,0.5,0.8,1,0.291667,0.323106
1,0,0.5,0.4,1,0.75,0.404553
0,0,0.5,0.6,0,0.708333,0.175274
1,0,0.5,0.6,0,0.125,0.409405
1,0,0.5,1,0,0.458333,0.508747
0,1,0.5,0.4,1,0.458333,0.311518
0,0,0.5,0.4,0,0.125,0.401859
1,0,0.5,1,0,0.916667,0.470859
1,0,0.5,0.4,0,0.125,0.31513
1,0,0.5,0.8,0,0.541667,0.31513
1,0,0.5,0.4,0,0.125,0.418767
1,0,0.5,0.4,0,0.104167,0.508747
0,0,0.5,0.6,0,0.458333,0.416698
0,1,0.5,0.8,0,0.791667,0.309575
1,1,0.5,0.8,0,0.270833,0.373616
0,0,0.5,0.6,0,0.354167,0.386542
1,1,0.5,0.6,1,0.416667,0.527784
0,0,0.5,0.6,0,0.0625,0.31264
1,0,0.5,0.6,1,0.083333,0.405647
1,0,0,0.4,0,1,0.203634
0,0,0.5,1,1,0.791667,0.369838
1,0,0.5,0.8,0,0.854167,0.31513
1,1,0.5,0.6,0,0.270833,0.363229
1,0,0.5,1,0,0.75,0.435285
0,0,0.5,0.6,0,0.083333,0.423463
1,0,0.5,0.6,0,0.145833,0.291505
0,1,0.5,0.6,0,0.854167,0.429379
1,0,0.5,0.6,0,0.979167,0.459154
1,0,0.5,0.8,0,0.479167,0.31513
1,0,0.5,0.2,0,0.375,0.253676
1,0,0.5,0.8,0,0.6875,0.388709
0,1,0.5,0.4,0,0.520833,0.373616
1,0,0.5,0.6,0,0.041667,0.528223
1,0,0,0.8,1,0.625,0.219263
0,0,0.5,1,0,0.1875,0.384101
1,0,0.5,0.6,0,0.604167,0.472158
0,1,0.5,0.4,1,0.791667,0.311518
1,0,0.5,0.8,0,0.395833,0.405129
1,0,0,1,0,0.854167,0.295917
0,0,0.5,0.4,0,1,0.328924
1,0,0.5,1,0,1,0.781254
1,0,0.5,0.6,1,0.395833,0.285735
0,1,0.5,0.8,0,0.25,0.373616
0,0,0.5,0.8,0,0.354167,0.473554
0,0,0.5,1,0,0.833333,0.369955
1,0,0.5,1,0,0.354167,0.487465
1,0,0.5,0.8,0,0.833333,0.473554
1,1,0.5,1,0,0.354167,0.429379
1,0,0.5,0.8,1,0.583333,0.404553
1,0,0.5,1,0,0.104167,0.387537
1,0,0.5,0.4,0,0.104167,0.388709
1,0,0.5,0.4,0,0.916667,0.488558
0,0,0.5,0.8,1,0.291667,0.297958
1,0,0.5,1,0,0.708333,0.387635
1,0,0.5,1,0,0.354167,0.253676
1,0,1,0.8,0,0.5625,0.553947
1,0,0.5,0.8,0,0.479167,0.470859
0,1,0.5,0.6,1,0.1875,0.352217
0,0,0.5,0.8,0,0.729167,0.473554
1,0,0.5,1,0,0.6875,0.488558
0,0,0.5,0.4,0,0.25,0.197493
1,0,0.5,0.6,0,1,0.283734
1,0,0.5,0.8,0,0.375,0.286175
0,0,0.5,0,0,0.4375,0.435305
0,0,0.5,0.6,0,0.270833,0.387635
1,0,0.5,0.4,0,0.479167,0.609954
1,0,0.5,0.8,0,0.458333,0.536228
1,1,0.5,0.4,0,0.25,0.424683
0,0,0.5,1,0,0.354167,0.359207
0,0,0.5,0,0,0.083333,0.415956
1,0,0,1,0,0.520833,0.084777
1,0,0.5,1,0,0.583333,0.47246
1,0,0.5,1,0,0.375,0.558096
1,1,0.5,0.6,0,0.916667,0.392204
0,0,0.5,0.8,0,0.791667,0.459154
0,0,0.5,0.4,0,0.270833,0.386542
0,0,0.5,1,1,0.666667,0.268456
1,1,0.5,1,0,0.375,0.570426
1,0,0.5,1,0,0.270833,0.254788
1,0,0.5,1,0,0.270833,0.23993
0,0,0.5,0.6,0,0.479167,0.368286
1,0,0.5,0.8,0,0.1875,0.470859
1,0,0.5,0.8,1,0.625,0.41823
0,0,0.5,0.8,1,0.041667,0.412998
0,0,0.5,0.6,0,0.875,0.471133
0,0,0,0.6,1,0.708333,0.11834
1,0,0.5,0.6,1,0.854167,0.41823
0,0,0.5,1,0,0.833333,0.328924
1,0,0.5,0.4,1,0.770833,0.297958
0,0,0.5,0.4,1,0.083333,0.401742
0,1,0.5,0.2,0,0.791667,0.599186
1,0,0.5,0.8,0,0.25,0.439864
0,0,0.5,1,0,0.395833,0.328924
1,0,0.5,0.4,0,0.041667,0.50289
1,0,0.5,0.4,0,0.041667,0.437286
1,0,0.5,0.6,0,0.5625,0.452145
0,0,0.5,0.8,0,0.354167,0.368286
0,0,0.5,0.6,1,0.229167,0.268456
1,0,0.5,1,0,0.729167,0.409405
0,0,0.5,0.4,0,0.645833,0.366607
1,0,0.5,0.4,0,0.708333,0.558838
1,0,0.5,0.6,0,0.208333,0.43221
0,0,0.5,0.4,0,0,0.378878
0,1,0.5,0.6,0,0.416667,0.373616
1,0,0,0.6,1,0.875,0.204258
0,0,0.5,1,0,0.666667,0.284212
1,1,0.5,0.4,0,0.9375,0.478142
1,0,0.5,0.8,0,0.083333,0.471133
1,0,0.5,0.4,1,0.895833,0.374495
1,0,0.5,0.6,0,0.041667,0.446219
0,1,0.5,1,0,0.0625,0.478142
1,0,0.5,1,0,0.270833,0.362936
1,1,0.5,0.2,0,0.958333,0.393297
0,0,0.5,1,1,0.479167,0.380313
1,0,0.5,0.8,0,1,0.544438
1,0,0.5,0.8,0,0.75,0.313802
1,0,0.5,0.4,0,1,0.254788
0,0,0.5,0.6,0,0.229167,0.473554
1,0,0.5,0.4,0,0.395833,0.525529
0,0,0.5,1,0,0.25,0.328924
1,0,0.5,1,0,0.895833,0.508747
1,0,0.5,1,0,0.729167,0.387537
1,1,0.5,0,1,0.854167,0.527784
1,0,0.5,0.4,0,0.791667,0.558838
1,0,0.5,0.6,1,0.875,0.297958
1,0,1,0.8,1,0.208333,0.477039
1,0,0.5,0.4,0,0.75,0.482301
1,0,0.5,1,0,0.791667,0.387635
0,0,0.5,1,0,0.104167,0.434192
0,0,0.5,0.8,0,0.791667,0.27197
1,0,0.5,1,0,0.5625,0.436398
1,0,0,1,0,0.020833,0.134096
1,0,0.5,0.4,0,0.770833,0.402298
1,1,1,0.4,0,0.6875,0.515756
0,0,0.5,0,0,0.208333,0.471133
1,0,0.5,1,0,0.458333,0.53697
1,0,0.5,0.4,0,0.583333,0.385194
1,0,0.5,0.4,0,0.145833,0.536228
1,0,0.5,0.8,0,0.666667,0.492493
0,0,0.5,0.2,0,0.229167,0.324404
1,0,0.5,0.4,0,0.1875,0.448992
1,0,0,1,1,0.729167,0.204258
0,0,0.5,0.8,0,0.145833,0.297333
1,1,0.5,0.8,1,0.8125,0.527784
1,0,0.5,0.8,0,0.104167,0.385194
1,0,0.5,0.8,1,0.25,0.457944
1,0,0.5,0.8,0,0.833333,0.367193
0,0,0,0.6,0,0.916667,0.155964
0,0,0.5,0.4,0,0.895833,0.309751
1,0,0.5,0.8,1,0.354167,0.404553
1,1,0.5,0.8,1,0.6875,0.605414
1,0,0,0.6,1,0.479167,0.183611
1,1,0.5,1,0,0.958333,0.393297
1,0,0.5,0.8,0,0.729167,0.53697
1,0,0.5,1,1,0.854167,0.411143
1,0,0,0.4,0,0.229167,0.241248
1,1,0.5,1,0,0.479167,0.515756
1,0,0.5,1,0,0.833333,0.551643
0,0,0.5,1,1,0.645833,0.369838
0,0,0.5,0.6,0,1,0.367193
0,0,0.5,1,0,0.541667,0.279136
1,1,0.5,0.4,0,0.1875,0.515756
1,1,0.5,0.6,0,0.4375,0.392204
1,0,0.5,0.4,1,0.166667,0.285735
1,0,0.5,0.2,0,0.854167,0.267265
1,0,0.5,0.4,0,0.583333,0.522571
0,1,0.5,0.6,1,0.229167,0.311518
1,0,0.5,1,0,0.916667,0.45029
1,1,0.5,0.4,0,0.333333,0.439219
1,0,0.5,0.4,0,0.25,0.436398
0,0,0.5,0.8,0,0.979167,0.368286
1,0,0.5,1,0,0.708333,0.448992
0,1,0.5,0.8,0,0.104167,0.39111
1,0,0.5,1,0,0.333333,0.645801
1,0,0.5,0.6,0,0.229167,0.472158
0,0,0.5,0.4,0,0.375,0.416698
0,0,0.5,0.4,1,0.666667,0.268456
1,0,0.5,1,0,0.791667,0.423463
0,0,0.5,1,0,0.458333,0.47246
0,1,0,1,0,0.625,0.081574
0,0,0.5,0.6,0,0.020833,0.44003
1,0,0.5,0.8,0,0.958333,0.408409
0,0,0.5,0.8,0,0.729167,0.348097
1,0,0.5,0.8,0,0.020833,0.626325
1,1,0.5,0.8,0,0.083333,0.739462
1,0,0.5,0.4,0,0.729167,0.388709
1,0,0.5,0.8,0,0.083333,0.439473
0,1,0,1,0,0.6875,0.131499
1,0,0.5,1,0,0.291667,0.465168
0,0,0.5,0.4,0,0.770833,0.173536
1,0,0.5,0.8,0,0.229167,0.882363
1,0,0.5,0.8,0,0.791667,0.473554
1,0,0.5,0.6,1,0.854167,0.401742
1,1,0.5,0.8,0,0.625,0.490609
0,0,0.5,0.8,0,0.604167,0.443261
1,0,0.5,1,0,0.729167,0.328719
1,0,0.5,0.2,0,0.375,0.253676
1,0,0.5,1,0,0.583333,0.452145
0,1,0.5,1,0,0.375,0.39111
0,0,0.5,1,0,0.354167,0.430111
1,0,0.5,0.8,0,0.625,0.489955
1,0,0,0.4,0,0.770833,0.117695
0,1,0.5,0.4,0,0.770833,0.429379
1,0,0.5,0.8,0,0.208333,0.471133
0,0,0.5,0,0,0.875,0.415956
1,1,0.5,0.8,0,0.583333,0.392204
0,0,0.5,1,0,0.75,0.47246
1,0,0.5,1,0,0.791667,0.415956
1,0,0.5,0.4,0,0.375,0.471133
1,0,0.5,0.4,0,0.125,0.254788
1,0,0.5,1,0,0.9375,0.406554
1,0,0.5,0.8,0,0.166667,0.31513
0,0,0.5,0.6,0,0.020833,0.278287
