@relation 'Clean_Dataset-weka.filters.unsupervised.instance.Resample-S1-Z5.0-weka.filters.unsupervised.attribute.Remove-R1,3-weka.filters.unsupervised.attribute.SwapValues-C5-F1-S6-weka.filters.unsupervised.attribute.SwapValues-C5-F2-S3-weka.filters.unsupervised.attribute.SwapValues-C3-F1-S6-weka.filters.unsupervised.attribute.SwapValues-C3-F5-S6-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C7-L2-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C10-L2-weka.filters.unsupervised.attribute.Remove-R10-11-weka.filters.unsupervised.attribute.NominalToBinary-R1,2,6-weka.filters.unsupervised.attribute.OrdinalToNumeric-R13-15-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R1,4-9,11-13,15-22'

@attribute airline=AirAsia numeric
@attribute airline=Vistara numeric
@attribute source_city=Kolkata numeric
@attribute stops numeric
@attribute days_left numeric
@attribute price numeric

@data
0,0,1,0.5,0.645833,0.133668
0,0,0,0.5,0.833333,0.065091
0,0,0,0.5,0.125,0.352146
0,0,0,0.5,0.25,0.279901
0,1,0,0.5,0.5,0.148098
0,1,0,0.5,0.479167,0.135869
0,0,0,0.5,0.3125,0.251254
0,0,1,0.5,0.895833,0.138926
0,1,0,0,0.854167,0.037361
0,1,0,0.5,0.833333,0.117494
0,0,0,0.5,0.020833,0.401523
0,0,0,0,0.3125,0.018619
0,0,1,0.5,0.395833,0.169011
0,0,0,0.5,0.395833,0.139782
0,1,0,0.5,0.3125,0.138101
0,1,1,0.5,0.9375,0.163752
0,0,0,0.5,0.583333,0.167329
0,0,1,0.5,0.333333,0.201174
0,1,0,0.5,0.104167,0.420509
0,0,0,0,0.75,0.046839
0,1,0,0.5,0.479167,0.167329
1,0,0,0.5,0.354167,0.072215
0,0,0,0.5,0.916667,0.080989
0,0,0,0.5,0.604167,0.06717
0,1,0,0.5,0.9375,0.157943
0,0,0,0.5,0.8125,0.139477
0,0,1,0,0.229167,0.164608
0,0,0,0.5,0.75,0.064724
0,0,0,0,0.020833,0.522594
0,0,0,0,0.604167,0
0,0,0,0.5,0.854167,0.144063
0,0,0,0.5,0.333333,0.166076
0,1,1,0.5,0.8125,0.155619
0,0,0,0.5,0.5,0.066559
0,1,0,0.5,0.395833,0.214902
1,0,0,0.5,0.729167,0.049468
0,0,0,0.5,0.5625,0.131008
0,0,0,0,0.4375,0.043139
0,1,0,0.5,0.145833,0.382261
0,0,0,0.5,0.770833,0.145255
0,0,0,0,0.166667,0.479913
0,1,0,0.5,0.645833,0.16525
0,1,0,0.5,0.166667,0.364376
0,0,0,0.5,0.75,0.105815
0,1,0,0.5,0.854167,0.197811
0,1,0,0.5,0.354167,0.153571
0,1,0,0.5,0.25,0.248746
0,0,0,0.5,0.3125,0.085942
0,0,0,0.5,0.208333,0.193255
0,1,0,1,0.791667,0.241898
1,0,0,0,0.791667,0.010334
0,0,1,0.5,0.208333,0.62046
0,0,0,0,0.3125,0.076617
0,0,0,0.5,0.541667,0.097499
0,0,0,0.5,0.166667,0.334475
0,1,0,0.5,0.458333,0.120918
1,0,0,1,1,0.049468
0,1,0,0.5,0.354167,0.158707
0,1,1,0.5,0.666667,0.214198
0,1,0,0.5,0.208333,0.308793
1,0,1,0.5,0.8125,0.069524
0,0,0,0.5,0.625,0.103828
0,0,1,0,0.395833,0.087349
0,0,0,0.5,0.4375,0.101382
0,1,0,0.5,0.125,0.294699
0,0,0,0.5,0.1875,0.207044
0,0,0,0.5,0.625,0.109056
0,0,1,0.5,0.166667,0.166228
0,0,0,0.5,0.770833,0.059099
0,1,0,0.5,0.5625,0.111593
0,1,0,0.5,0.979167,0.163416
0,1,0,0.5,0.354167,0.132567
0,0,0,0.5,0.729167,0.099425
0,1,0,0.5,0.479167,0.158738
0,1,0,0.5,0.041667,0.477345
0,0,0,0.5,0.208333,0.301914
0,0,1,0.5,0.6875,0.134585
0,1,0,1,0.291667,0.344686
0,1,0,0.5,0.333333,0.116302
0,0,0,0.5,0.1875,0.247524
0,0,0,0,0.854167,0.103828
0,1,1,1,0.708333,0.194142
0,0,0,0.5,0.6875,0.121897
0,0,0,0,0.875,0.037728
0,1,1,0.5,0.270833,0.379693
0,0,0,0.5,0.125,0.331907
0,0,1,0.5,0.604167,0.143237
0,0,0,0.5,0.208333,0.249847
0,0,1,0.5,0.5625,0.134585
0,0,0,1,0.520833,0.156384
0,0,1,0.5,0.479167,0.164577
0,0,0,0.5,0.604167,0.081631
0,0,1,0.5,0.375,0.102605
0,1,0,0.5,0.479167,0.148435
0,0,0,0,0.229167,0.147915
0,0,0,0.5,0.125,0.276324
0,0,0,0,0.354167,0.013636
0,0,0,0.5,0.479167,0.121805
0,0,0,0.5,0.145833,0.207044
0,0,0,0.5,0.375,0.128011
0,0,0,0.5,0.9375,0.142656
1,0,0,0.5,0.395833,0.049927
0,1,1,0.5,0.458333,0.180843
0,0,0,0,0.9375,0.08848
1,0,0,0.5,0.604167,0.034334
0,0,0,0.5,0.458333,0.082029
1,0,0,0,0.416667,0.103767
0,0,0,0.5,0.625,0.095512
0,1,0,0.5,0.3125,0.115813
0,0,0,0.5,0.25,0.274428
0,0,1,0,0.104167,0.164577
0,1,1,0.5,0.541667,0.148893
0,1,0,0.5,0.666667,0.142687
0,0,0,0,0.979167,0.060872
0,1,0,0.5,0.291667,0.345573
0,0,0,0.5,0.25,0.19512
0,0,0,0.5,0.9375,0.377736
0,1,0,0.5,0.416667,0.116302
0,0,0,0.5,0.6875,0.089367
0,0,0,0.5,0.729167,0.226764
0,1,0,0.5,0.375,0.125382
0,0,0,0.5,0.875,0.087868
0,0,0,0.5,0.5,0.152868
0,0,0,0.5,0.145833,0.207044
0,0,0,0,0.375,0.03785
0,0,0,0.5,0.916667,0.113795
0,0,1,0.5,0.395833,0.127645
0,0,0,0.5,0.604167,0.140027
0,0,1,0.5,0.770833,0.122203
0,0,0,0.5,0.895833,0.161734
1,0,0,0.5,0.333333,0.087073
0,1,0,0.5,0.208333,0.337318
0,0,0,0,0.5,0.067048
0,0,1,0.5,0.5,0.142473
0,0,0,0.5,0.208333,0.307203
0,0,0,0.5,0.895833,0.090681
0,0,0,1,0.166667,0.40831
0,0,0,0.5,0.333333,0.205729
0,1,0,0.5,0.208333,0.250061
0,0,0,0.5,0.916667,0.031154
0,0,0,0.5,0.979167,0.031154
0,1,0,0.5,0.375,0.148098
0,0,0,0,0.958333,0.103797
0,0,0,0,0.791667,0.103767
0,1,0,0.5,0.229167,0.268252
0,1,0,0.5,0.270833,0.390638
0,0,0,0.5,0.604167,0.110034
0,0,0,0,0.791667,0.031154
0,1,0,1,0.3125,0.173383
0,0,0,0.5,0.291667,0.115904
0,0,0,0.5,0.8125,0.08371
0,0,0,0.5,0.5625,0.128042
0,0,0,0.5,0.833333,0.110799
0,1,0,0.5,0.479167,0.341262
0,1,1,0.5,0.666667,0.151951
0,0,0,0.5,0.145833,0.148282
0,0,0,0,0.729167,0.020515
0,0,0,0.5,0.3125,0.173964
1,0,1,0.5,0.75,0.085789
0,1,0,0.5,0.625,0.214229
0,1,0,0.5,0.5625,0.157943
0,0,0,0.5,0.083333,0.618931
0,0,0,0.5,0.083333,0.264859
0,0,0,0,0.791667,0.021249
0,0,0,0.5,0.583333,0.118656
0,0,0,0.5,0.833333,0.069371
0,0,1,0.5,0.520833,0.091965
0,1,0,0.5,0.229167,0.316222
0,1,0,0.5,0.0625,0.306469
0,0,1,0,0.125,0.212761
0,0,0,0,0.4375,0.114406
0,0,1,0.5,0.6875,0.175492
0,0,0,0,0.666667,0.033723
0,1,0,0.5,0.083333,0.317445
0,0,0,0.5,0.145833,0.590926
0,0,0,0.5,0.208333,0.538645
0,0,0,0.5,0.0625,0.094686
0,0,0,0.5,0.916667,0.085942
1,0,0,0,0.979167,0.103767
0,0,0,0.5,0.916667,0.088144
0,1,1,0.5,0.291667,0.455087
0,0,0,0.5,0.479167,0.100556
0,0,0,0.5,0.625,0.019873
0,0,0,0,0.270833,0.147915
0,1,0,0.5,0.145833,0.56503
0,1,0,0.5,0.833333,0.146356
0,0,0,0.5,0.458333,0.121897
0,0,0,0.5,0.229167,0.330286
0,0,0,0.5,0.208333,0.213495
0,1,0,0,0.708333,0.018619
0,0,0,1,0.604167,0.163874
0,0,1,0.5,0.479167,0.209551
0,0,0,0,0.395833,0.018619
0,1,0,1,0.854167,0.238718
0,0,1,1,0.1875,0.326526
0,0,0,0.5,0.583333,0.106641
0,0,0,0.5,0.4375,0.215238
0,1,0,0.5,1,0.150116
0,0,0,0.5,0.875,0.099425
0,0,0,0.5,0.479167,0.172863
0,1,0,0.5,0.208333,0.389049
0,0,0,0.5,0.083333,0.384279
1,0,0,0,0.3125,0.069952
0,0,0,0,0.729167,0.103828
0,0,0,0.5,0.25,0.238504
0,1,0,0.5,0.020833,0.340528
1,0,0,0.5,0.208333,0.147793
0,0,1,0.5,0.270833,0.368473
1,0,0,0.5,0.104167,0.148221
0,1,0,0.5,0.875,0.12208
0,0,0,0.5,0.333333,0.14926
0,1,0,0.5,0.333333,0.111593
0,1,0,0.5,0.645833,0.146356
0,0,0,0.5,0.270833,0.247524
0,1,0,0.5,0.541667,0.093066
0,0,0,0.5,0.041667,0.440045
0,0,0,0.5,0.708333,0.111746
0,0,1,0.5,0.375,0.225083
0,0,1,0,0.333333,0.149841
0,0,0,0.5,0.166667,0.198086
0,1,0,0.5,0.333333,0.158707
0,1,0,0.5,0.5,0.148435
0,0,1,0,1,0.103767
0,0,0,1,0.0625,0.147884
0,0,1,0.5,0.6875,0.08423
0,0,0,0.5,0.625,0.162712
0,0,0,0.5,0.854167,0.150942
0,0,1,0.5,0.020833,0.48242
1,0,0,0.5,0.166667,0.344105
0,1,1,0.5,0.041667,0.63009
0,0,0,0.5,0.020833,0.361074
0,1,1,0.5,0.8125,0.214198
0,0,0,0.5,0.291667,0.143696
0,0,0,0.5,0.5,0.06876
0,0,1,0.5,0.166667,0.347591
1,0,1,0.5,0.958333,0.084291
1,0,0,0.5,0.208333,0.148221
0,0,0,1,0.145833,0.377308
0,0,0,0.5,0.229167,0.363367
0,0,0,0.5,0.75,0.138131
0,0,0,0.5,0.104167,0.372203
0,1,0,0.5,0.854167,0.186713
0,0,1,0.5,0.395833,0.103706
0,1,0,1,0.916667,0.204873
0,0,0,0.5,0.270833,0.247524
0,1,1,0.5,0.083333,0.344992
0,1,0,0.5,0.770833,0.345328
0,0,0,1,0.5625,0.195396
0,0,0,0.5,0.604167,0.108353
0,0,0,0.5,0.125,0.252629
0,0,0,0,0.479167,0.078299
0,0,0,1,0.166667,0.451113
0,0,0,0.5,0.833333,0.105509
0,1,0,0.5,0.145833,0.394185
0,0,0,0.5,0.458333,0.068607
0,0,0,0.5,0.729167,0.153602
0,1,0,0.5,0.145833,0.47282
0,1,1,0.5,0.104167,0.413202
0,1,0,0.5,0.1875,0.230494
0,0,0,0.5,0.291667,0.13434
0,1,0,0.5,0.291667,0.394674
0,0,0,0,0.375,0.103797
0,1,0,0.5,0.770833,0.193133
0,0,0,0.5,0.895833,0.11991
0,0,0,0.5,0.520833,0.107741
0,0,0,0.5,0.166667,0.190993
0,0,1,0.5,0.020833,0.373273
0,0,0,0.5,0.4375,0.095542
1,0,1,0,0.270833,0.164639
0,0,0,0,0.125,0.192858
0,1,0,0.5,0.541667,0.186713
0,0,0,0.5,0.395833,0.136297
0,0,0,0.5,0.895833,0.155711
0,0,0,0,0.333333,0.031399
0,0,0,0.5,0.645833,0.069952
0,1,0,0.5,0.291667,0.117647
0,0,0,0.5,0.583333,0.106641
0,0,0,0,0.291667,0.227559
0,1,0,0.5,0.166667,0.312003
0,0,0,0.5,0.958333,0.0938
0,1,0,0.5,0.145833,0.230402
0,0,0,0.5,0.0625,0.122233
0,1,0,0.5,0.041667,0.765654
0,1,1,0,0.541667,0.088541
0,0,0,0.5,0.541667,0.083344
0,1,1,1,0.916667,0.203559
0,0,1,0.5,0.958333,0.110646
0,1,0,0.5,0.25,0.279534
0,0,0,0,0.458333,0.067354
0,1,0,0.5,1,0.091904
0,0,1,0,0.3125,0.154977
0,1,0,0,0.833333,0.056714
0,1,0,0.5,0.1875,0.369787
0,1,0,0.5,0.375,0.087624
0,0,0,0.5,0.5625,0.128011
0,1,0,0.5,0.8125,0.118197
1,0,0,0.5,0.916667,0.022166
0,1,0,0,0.895833,0.060994
0,0,0,0.5,0.854167,0.052892
0,0,0,0.5,0.125,0.337685
0,1,0,0.5,0.479167,0.163416
0,1,0,0.5,0.354167,0.190748
0,1,0,0.5,0.1875,0.413783
0,0,0,0.5,0.520833,0.037728
0,0,0,0.5,0.75,0.135899
0,0,0,0.5,0.9375,0.090926
0,0,0,0.5,0.833333,0.069952
0,0,0,0.5,0.0625,0.352605
0,0,0,0.5,0.875,0.099425
0,0,0,0.5,0.375,0.1082
0,1,0,0.5,0.645833,0.068852
0,0,1,0.5,0.375,0.137581
0,0,0,0,0.729167,0.035649
0,1,0,0.5,0.291667,0.273603
0,0,0,0.5,0.145833,0.207044
0,0,0,0.5,0.8125,0.09224
0,0,0,0,0.875,0.057937
0,1,1,1,0.916667,0.223829
0,0,0,0.5,0.395833,0.049346
0,1,0,0.5,0.145833,0.486364
0,0,0,0,0.708333,0.057937
0,0,0,0,0.645833,0.060872
0,1,0,1,0.5,0.162865
0,1,0,0.5,0.625,0.16525
0,1,0,0.5,0.854167,0.131527
1,0,1,0.5,0.854167,0.106518
0,0,0,0.5,0.333333,0.147059
0,1,1,0.5,0.375,0.189128
0,1,1,0.5,0.229167,0.323163
0,0,0,0.5,0.875,0.060719
0,0,0,0.5,0.208333,0.389049
0,1,0,0.5,0.645833,0.201877
0,0,0,0.5,0.916667,0.093555
0,0,1,0.5,0.854167,0.182555
0,0,0,0.5,0.9375,0.06983
0,0,1,0.5,0.5,0.123517
0,1,0,0.5,0.75,0.087624
0,0,0,1,0.5625,0.207594
0,1,0,0.5,0.479167,0.189678
0,0,0,0.5,0.083333,0.249847
0,1,0,0,0.333333,0.031949
0,0,0,0.5,0.208333,0.292742
0,0,0,0.5,0.729167,0.130794
0,0,1,0.5,0.666667,0.15299
0,0,0,0.5,0.458333,0.16791
0,1,0,0.5,0.229167,0.348355
0,0,1,0.5,0.979167,0.121927
0,0,0,0.5,0.458333,0.093066
0,0,0,0,0.791667,0.066345
0,0,0,0,0.208333,0.147884
1,0,0,0,1,0.103767
0,0,0,0.5,0.770833,0.131527
0,1,0,0.5,0.3125,0.158707
0,0,1,0.5,0,0.254189
0,1,0,0,0.375,0.111808
0,0,0,0.5,0.333333,0.068026
0,1,0,0.5,0.75,0.270515
0,1,0,0.5,0.166667,0.669347
0,1,0,0.5,0.520833,0.142687
0,0,0,0,0.020833,0.396447
0,0,0,1,0.020833,0.498563
0,0,0,0.5,0.9375,0.159197
0,0,0,0.5,0.604167,0.10233
0,1,0,0,0.458333,0.037361
0,0,0,0.5,0.3125,0.148251
0,0,0,0.5,0.4375,0.10236
0,0,0,0.5,0.520833,0.106641
0,1,0,0.5,0.604167,0.163416
1,0,0,0.5,0.895833,0.034334
0,0,0,0.5,0.604167,0.078757
0,0,0,0.5,0.5,0.082335
0,0,0,0.5,0.5,0.084077
0,1,0,0.5,0.958333,0.148098
0,0,0,0.5,0.5,0.111318
0,0,0,0.5,0.895833,0.159411
0,0,0,0.5,0.791667,0.132231
0,0,0,0.5,0.541667,0.153724
0,0,0,0.5,0.270833,0.153693
0,1,0,0.5,0.770833,0.13697
0,0,0,0.5,0.958333,0.088144
0,0,0,0.5,0.3125,0.090223
0,1,0,0.5,0.979167,0.126024
0,0,0,0,0.541667,0.016785
0,0,0,0.5,0.25,0.286291
0,0,0,0.5,0.166667,0.36942
0,1,0,0.5,0.791667,0.091904
0,1,1,1,0.854167,0.214198
0,1,0,0.5,0.208333,0.316222
0,0,1,0.5,0.479167,0.133668
0,0,0,0.5,0.916667,0.112602
1,0,0,1,0.083333,0.193164
0,0,0,0,0.8125,0.08851
0,0,0,0.5,0.645833,0.03036
0,0,0,0.5,0.916667,0.098477
0,0,0,0.5,0.666667,0.037728
0,1,0,0.5,0.729167,0.148098
0,1,0,0.5,0.708333,0.138101
0,0,0,0.5,0.5,0.155772
0,0,0,1,0.395833,0.158126
1,0,0,0.5,0.916667,0.041947
0,0,0,0.5,0.625,0.095542
0,0,0,0.5,0.416667,0.115904
0,0,0,0.5,0.916667,0.184603
0,0,0,0,0.083333,0.194203
0,1,0,0.5,0.208333,0.208573
0,0,0,0,0.770833,0.103797
1,0,0,0.5,0.458333,0.389354
0,1,0,1,0.6875,0.193103
0,1,0,0.5,0.1875,0.312003
0,1,0,0.5,0.5,0.153388
0,1,1,1,0.916667,0.197719
0,0,0,0.5,0.229167,0.207044
0,0,1,0,0.645833,0.103767
0,1,0,1,0.458333,0.193469
0,0,0,0.5,0.020833,0.631069
1,0,0,0.5,0.770833,0.069952
0,0,0,0.5,0.416667,0.072184
0,0,0,0,0.645833,0.050232
0,1,0,0,0.875,0.103828
0,0,0,0,0.1875,0.196435
0,1,0,0.5,0.75,0.167023
0,1,0,1,0.1875,0.447077
0,0,0,0.5,0.25,0.363
0,0,1,0.5,0.916667,0.181301
0,0,1,0.5,0.145833,0.194478
0,1,0,0.5,0.854167,0.173383
0,1,0,0.5,0.4375,0.144246
1,0,0,0.5,0.1875,0.507857
0,1,0,0.5,1,0.132567
1,0,0,0.5,0.729167,0.057142
0,1,1,0.5,0.708333,0.163752
0,0,1,0.5,0.395833,0.134585
0,1,0,0.5,0.5,0.111593
0,0,0,0.5,0.708333,0.093555
0,0,0,0.5,0.583333,0.122203
0,1,0,0.5,0.5625,0.147242
0,0,1,0.5,0.1875,0.435704
0,1,0,0.5,0.0625,0.268252
0,0,0,0.5,0.791667,0.068974
0,1,0,0.5,0.208333,0.308793
0,0,0,1,0.270833,0.336707
0,0,0,0.5,0.083333,0.292406
0,1,0,0.5,1,0.12208
0,0,0,0.5,0.104167,0.10236
0,1,0,0.5,0.791667,0.186988
0,1,1,1,0.4375,0.525865
0,1,1,0.5,0.541667,0.16366
0,0,0,0.5,0.041667,0.370429
0,0,0,0.5,0.354167,0.111379
0,0,0,0.5,0.75,0.137978
0,0,0,0,0.833333,0.058334
0,0,0,0.5,0.770833,0.087807
0,0,0,0.5,0.9375,0.145836
0,1,0,0.5,0.791667,0.167329
0,1,1,0.5,0.8125,0.149933
0,1,0,0,0.0625,0.122233
0,1,0,0.5,0.125,0.43977
0,1,0,0.5,0.104167,0.306469
0,0,1,0.5,0.5625,0.164608
0,0,0,0.5,0.083333,0.148251
0,0,0,0.5,0.458333,0.148282
0,1,0,0.5,0.5625,0.13914
0,0,0,0.5,0.979167,0.0938
0,0,0,0.5,1,0.137459
0,1,0,0.5,0.354167,0.142565
1,0,1,1,0.895833,0.058365
0,1,0,1,0.208333,0.506451
0,0,0,0.5,0.583333,0.079002
0,0,0,0.5,0.375,0.093555
0,1,0,0.5,0.854167,0.14235
0,1,0,0.5,0.5625,0.11086
0,0,0,0.5,0.125,0.209276
0,0,0,0.5,0.1875,0.389049
0,0,0,0.5,0.979167,0.167054
0,0,0,0.5,0.145833,0.148251
0,0,0,0.5,0.3125,0.147884
0,0,0,0.5,0.104167,0.192827
0,0,0,0.5,0.729167,0.099609
0,0,0,0.5,0.166667,0.460682
0,0,0,0.5,0.833333,0.037728
0,0,1,0.5,0.75,0.146233
0,1,0,0,0.416667,0.071695
0,0,0,0.5,0.395833,0.159777
1,0,0,0,0.8125,0.08848
0,1,0,0.5,0.75,0.126177
0,1,0,0.5,0.291667,0.218479
0,0,1,0.5,0.583333,0.093677
0,1,0,0.5,0.520833,0.103675
0,1,0,0,0.958333,0.041916
0,0,0,0.5,0.645833,0.089122
0,0,0,0.5,0.75,0.130641
0,1,0,0.5,0.3125,0.117066
1,0,0,0.5,0.416667,0.086003
1,0,0,0.5,0.9375,0.037636
0,0,0,0.5,0.729167,0.117219
1,0,0,0,0.270833,0.148312
1,0,0,1,0.854167,0.052923
0,0,0,0.5,0.416667,0.112939
0,0,0,0.5,0.354167,0.097102
0,0,1,0.5,0.291667,0.295402
0,0,0,0.5,0.8125,0.14235
0,0,1,0.5,0.395833,0.159563
0,1,0,0,0.125,0.147915
0,1,0,0.5,0.104167,0.254219
0,0,0,0.5,0.979167,0.095818
0,0,0,0.5,0.541667,0.078635
0,0,0,0.5,0.5,0.197933
0,1,0,0.5,0.5,0.118442
0,0,0,0.5,0.020833,0.29213
0,0,0,0,0.020833,0.098875
0,0,0,0.5,0.916667,0.058304
0,1,0,0.5,0.333333,0.11832
0,0,1,0.5,0.416667,0.129448
0,1,0,0.5,0.854167,0.148098
0,0,0,0.5,0.5625,0.100495
1,0,0,0,0.645833,0.103736
0,0,0,0.5,0.8125,0.147517
0,1,0,0.5,0.583333,0.217928
0,0,0,0,0.229167,0.147915
0,0,0,0.5,0.1875,0.203895
0,1,0,0.5,0.1875,0.304635
0,0,0,0,0.9375,0.031154
0,1,0,0.5,0.708333,0.148098
0,0,1,0.5,0.333333,0.166228
1,0,1,0,0.479167,0.084291
0,1,0,0.5,1,0.214871
0,0,0,0.5,0.979167,0.064633
0,1,0,0.5,0.75,0.111593
0,1,0,0.5,0.854167,0.148098
0,0,0,0.5,0.0625,0.207044
0,1,0,0.5,0.270833,0.308793
0,0,1,0.5,0.5,0.164608
0,1,0,0.5,0.5625,0.121224
0,0,0,0.5,0.208333,0.423566
0,1,1,0.5,1,0.214198
1,0,0,0.5,0.416667,0.076954
0,1,0,0.5,0.458333,0.142687
1,0,0,0.5,0.5625,0.037636
0,0,0,0.5,0.375,0.153326
0,1,0,0.5,0.958333,0.182708
0,1,0,0.5,0.020833,0.350128
0,1,0,0.5,0.729167,0.334872
0,1,0,1,0.895833,0.195212
0,0,0,0,0.479167,0.035802
0,1,1,0.5,0.083333,0.443898
0,0,0,0,0.75,0.020515
0,1,0,0.5,0.104167,1
0,1,0,0.5,0.833333,0.157943
0,0,0,0.5,0.270833,0.193225
0,0,0,0.5,0.9375,0.13648
0,1,0,0.5,0.375,0.167023
0,0,0,0,0.9375,0.060872
0,1,0,0.5,0.979167,0.157668
1,0,0,0.5,0.5,0.029626
0,0,0,0.5,0.708333,0.109514
0,0,0,0.5,0.354167,0.172099
0,0,0,0.5,0.395833,0.147884
1,0,0,0,0.3125,0.018619
0,0,0,0,0.8125,0.03785
0,1,0,0.5,0.958333,0.163416
0,1,0,0.5,0.979167,0.186988
0,1,0,1,0.708333,0.188822
0,0,0,0,0.125,0.195182
1,0,0,0.5,0.104167,0.153663
0,0,0,0.5,0.229167,0.190993
0,1,0,0.5,0.208333,0.337318
0,0,0,0.5,0.375,0.187844
0,1,0,0.5,0.708333,0.075394
0,1,0,1,0.416667,0.312003
0,0,0,0.5,0.583333,0.12792
0,0,0,0.5,0.229167,0.32518
1,0,0,1,0.895833,0.04158
0,0,1,0.5,0.208333,0.553045
0,0,0,0.5,0.25,0.155344
1,0,0,0.5,0.5625,0.013605
0,0,0,0.5,0.5,0.066069
0,0,1,0.5,0.708333,0.121224
1,0,0,0.5,0.3125,0.107069
1,0,0,0.5,0.25,0.147793
0,1,0,0.5,0.916667,0.132567
0,1,0,0.5,0.208333,0.26706
0,1,1,0.5,0.854167,0.252721
0,0,0,0.5,0.125,0.410267
0,0,0,0.5,1,0.088724
0,0,0,0.5,0.395833,0.106641
0,1,0,0.5,0.833333,0.073101
0,1,0,0.5,0.645833,0.167023
0,1,0,0.5,0.0625,0.366577
1,0,0,1,0.229167,0.148221
0,1,0,0.5,0.625,0.214229
0,1,0,0.5,0.770833,0.244038
0,0,0,0.5,0.354167,0.124526
0,0,0,0.5,0.708333,0.113795
0,1,1,0.5,0.270833,0.323163
1,0,0,0.5,0.958333,0.046105
1,0,0,0.5,0.4375,0.072215
0,0,0,0.5,0.479167,0.095267
0,1,0,0.5,0.520833,0.214229
0,1,0,0.5,0.979167,0.174758
0,0,0,0.5,0.270833,0.267519
0,0,0,0.5,0.5625,0.182646
0,0,1,1,0.8125,0.220191
0,1,1,0.5,0.541667,0.151951
1,0,0,0.5,0.979167,0.03357
0,1,1,0.5,0.375,0.149933
0,0,0,0.5,0.4375,0.075303
0,0,0,0.5,0.625,0.142931
0,0,0,0.5,0.916667,0.167237
0,1,0,1,0.1875,0.376483
0,1,0,0.5,0.270833,0.341537
0,1,0,0.5,0.4375,0.147731
0,0,1,0.5,0.8125,0.101932
0,0,1,0.5,0,0.360432
0,1,0,1,0.354167,0.397181
0,1,0,0.5,0.083333,0.359514
0,0,0,0.5,0.895833,0.229455
0,0,0,0.5,0.25,0.147884
0,0,0,0.5,0.333333,0.089978
0,0,0,0.5,0.729167,0.105509
0,1,0,0.5,0.520833,0.148098
0,1,1,0.5,0.0625,0.405375
0,0,0,0.5,0.958333,0.190504
0,0,0,0.5,0.6875,0.068026
0,0,0,0.5,0.854167,0.085942
1,0,0,0.5,0.395833,0.034334
0,1,0,0.5,0.666667,0.099486
0,0,0,0.5,0.458333,0.128073
0,1,0,1,0.270833,0.468326
0,0,0,0.5,0.395833,0.083344
0,0,0,0,0.208333,0.096551
0,1,0,0.5,0.666667,0.15458
0,1,1,0,0.3125,0.088541
0,1,0,0.5,0.145833,0.312278
0,0,0,0,0.229167,0.147884
0,0,0,0.5,0.9375,0.088572
0,0,0,0.5,0.25,0.096521
0,1,0,0.5,0.3125,0.372936
0,0,0,0.5,0.25,0.190993
0,1,0,0.5,0.75,0.157668
0,0,1,0.5,0.229167,0.179528
0,1,0,0.5,0.25,0.304635
0,1,0,0,0,0.148282
0,1,0,0.5,0.75,0.186224
0,0,0,0.5,0.291667,0.079247
0,0,0,0.5,0.416667,0.351474
0,0,0,0.5,0.8125,0
0,0,0,0.5,0.020833,0.446496
0,0,0,0,0.3125,0.0709
0,1,0,0.5,0,0.474135
0,1,0,0.5,0.166667,0.443622
0,0,0,0.5,0.833333,0.155742
0,0,0,0.5,1,0.085942
0,0,0,0.5,0.708333,0.142656
0,1,0,0.5,0.541667,0.135869
1,0,0,0.5,0.875,0.069952
0,0,0,0,0.416667,0.103797
0,0,0,0.5,0.6875,0.168613
0,1,0,0.5,0.8125,0.217928
0,0,0,1,0.208333,0.366944
0,1,0,0.5,0.895833,0.1791
0,1,0,0.5,0.979167,0.14235
0,1,0,0.5,0.416667,0.13914
0,0,0,0,0.125,0.10236
0,1,0,0,0.1875,0.180017
0,0,0,0.5,0.520833,0.085942
0,1,0,0.5,0.75,0.154916
0,0,0,0.5,1,0.188547
0,0,0,0.5,0.229167,0.190198
0,1,0,0.5,0.708333,0.148649
0,0,0,0.5,0.770833,0.12419
0,1,0,0.5,0.5625,0.153388
0,0,0,0.5,0.9375,0.129632
0,0,0,0.5,0.5625,0.06876
0,1,1,0.5,0.166667,0.578543
0,0,1,0.5,0.354167,0.179528
0,1,0,0.5,0.354167,0.337685
0,1,0,0.5,0.604167,0.118442
0,1,0,0.5,0.9375,0.109056
0,1,0,1,0.395833,0.261037
0,1,0,0.5,0.895833,0.103675
0,1,0,0.5,0.5,0.115904
0,0,0,0.5,0.166667,0.148282
0,1,0,1,0.625,0.2068
1,0,0,0,0.520833,0.013544
0,1,0,0.5,0.916667,0.118442
0,1,0,0.5,0.6875,0.111593
0,1,0,0.5,1,0.214229
0,0,0,0.5,0.375,0.078421
0,1,1,0.5,0.541667,0.197719
1,0,0,0,0.791667,0.103767
0,0,0,0.5,0.729167,0.099333
0,1,0,0.5,0.291667,0.103675
0,0,0,0.5,0.791667,0.109056
